"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.523290772E1,3.804588079E0,1.627119422E0,-7.465606928E-1,4.204730780E0
1.523527121E1,2.878565550E0,2.041077614E0,-4.666004181E-1,3.559473753E0
1.523763465E1,2.019542217E0,2.522035122E0,-2.871387303E-1,3.243710926E0
1.523999814E1,1.308874011E0,3.029313564E0,-1.387837082E-1,3.302900659E0
1.524236163E1,8.111668825E-1,3.572484255E0,3.349951655E-2,3.663571711E0
1.524472506E1,4.259224236E-1,4.139583111E0,3.062812984E-1,4.172692953E0
1.524708855E1,1.124626622E-1,4.701896667E0,7.034898400E-1,4.755562856E0
1.524945199E1,-1.890329868E-1,5.321637630E0,1.234696507E0,5.466263441E0
1.525181548E1,-4.618147612E-1,5.910272121E0,1.840080619E0,6.207292977E0
1.525417892E1,-7.034898400E-1,6.477370739E0,2.498106956E0,6.977948697E0
1.525654241E1,-9.499505758E-1,7.039684296E0,3.182454109E0,7.783802107E0
1.525890585E1,-1.148554921E0,7.542177200E0,3.842873096E0,8.542323394E0
1.526126933E1,-1.347159147E0,8.013563156E0,4.455435753E0,9.267304893E0
1.526363282E1,-1.536192179E0,8.475378036E0,5.063212872E0,9.991398493E0
1.526599626E1,-1.722832322E0,8.908478737E0,5.627918720E0,1.067720065E1
1.526835975E1,-1.966900229E0,9.394221306E0,6.147161484E0,1.139770524E1
1.527072319E1,-2.268395901E0,9.911071777E0,6.637690067E0,1.214223592E1
1.527308668E1,-2.591426849E0,1.044706345E1,7.015756130E0,1.284824742E1
1.527545012E1,-2.907279491E0,1.098544884E1,7.262216568E0,1.348599828E1
1.527781360E1,-3.287738323E0,1.153819084E1,7.403393269E0,1.409784746E1
1.528017710E1,-3.711267948E0,1.205743313E1,7.415357590E0,1.463361649E1
1.528254053E1,-4.122833252E0,1.257667542E1,7.348358154E0,1.513832508E1
1.528490397E1,-4.532006264E0,1.310309696E1,7.185646534E0,1.561613739E1
1.528726746E1,-4.945964336E0,1.357448292E1,6.927221775E0,1.602234537E1
1.528963095E1,-5.340780258E0,1.399083424E1,6.577869415E0,1.635651988E1
1.529199439E1,-5.692524910E0,1.435693550E1,6.173482418E0,1.663244787E1
1.529435788E1,-6.037091732E0,1.466321754E1,5.766702652E0,1.687338984E1
1.529672131E1,-6.305087566E0,1.485703564E1,5.340780258E0,1.700028149E1
1.529908480E1,-6.297909260E0,1.486421394E1,4.761716843E0,1.683099713E1
1.530144824E1,-6.065805435E0,1.469432354E1,4.082155228E0,1.641283434E1
1.530381173E1,-5.577669621E0,1.440479279E1,3.376272678E0,1.581163087E1
1.530617522E1,-4.902893543E0,1.402433395E1,2.706282377E0,1.510113480E1
1.530853866E1,-4.063013077E0,1.359601784E1,2.041077614E0,1.433617013E1
1.531090215E1,-3.038884640E0,1.314138222E1,1.548156261E0,1.357672767E1
1.531326558E1,-2.012363911E0,1.272503090E1,1.174875975E0,1.293662836E1
1.531562907E1,-1.069591761E0,1.229910851E1,8.279166222E-1,1.237325917E1
1.531799251E1,-2.249253243E-1,1.189950657E1,5.383850932E-1,1.191380319E1
1.532035600E1,4.737788737E-1,1.148315620E1,3.206382394E-1,1.149739761E1
1.532271944E1,1.055234790E0,1.104287624E1,1.100698411E-1,1.109372577E1
1.532508293E1,1.519442320E0,1.060020447E1,-2.392822644E-3,1.070855011E1
1.532744642E1,1.907079697E0,1.017667484E1,-9.571290761E-2,1.035426602E1
1.532980986E1,2.222932339E0,9.741181374E0,-1.722832322E-1,9.993083821E0
1.533217335E1,2.505285263E0,9.284152031E0,-1.842473447E-1,9.617997727E0
1.533453678E1,2.658426046E0,8.805587769E0,-1.507478207E-1,9.199365734E0
1.533690027E1,2.754138947E0,8.358129501E0,-6.699903309E-2,8.800460157E0
1.533926371E1,2.842673302E0,7.855636597E0,7.896314561E-2,8.354522908E0
1.534162720E1,2.821137905E0,7.427321434E0,2.464607358E-1,7.948878264E0
1.534399064E1,2.687139750E0,7.034898758E0,3.732803464E-1,7.539884534E0
1.534635413E1,2.545963287E0,6.671189308E0,4.809573591E-1,7.156676311E0
1.534871762E1,2.340180635E0,6.412764549E0,5.455635786E-1,6.848184737E0
1.535108105E1,2.091326952E0,6.171089649E0,5.718846321E-1,6.540875164E0
1.535344454E1,2.074577332E0,5.807380676E0,5.359922647E-1,6.190058896E0
1.535580798E1,2.079362869E0,5.479563713E0,4.761717021E-1,5.880145229E0
1.535817147E1,2.024327993E0,5.245067120E0,5.264210105E-1,5.646747028E0
1.536053491E1,1.974078655E0,5.027320385E0,5.718846321E-1,5.431205099E0
1.536289840E1,1.887937069E0,4.845465660E0,4.905286431E-1,5.223357368E0
1.536526183E1,1.849651933E0,4.723432064E0,3.397808075E-1,5.084041083E0
1.536762532E1,1.789831281E0,4.646861553E0,1.674975902E-1,4.982456598E0
1.536998881E1,1.837687731E0,4.608576298E0,-1.316052526E-1,4.963203767E0
1.537235225E1,1.988435626E0,4.539184570E0,-4.833501875E-1,4.979126450E0
1.537471574E1,2.232503414E0,4.438685894E0,-8.997012973E-1,5.049303554E0
1.537707918E1,2.380858421E0,4.412364960E0,-1.261017561E0,5.169875883E0
1.537944267E1,2.390429735E0,4.414757729E0,-1.615155339E0,5.273800043E0
1.538180610E1,2.438286304E0,4.484149456E0,-2.048256159E0,5.499835428E0
1.538416960E1,2.545963287E0,4.577469826E0,-2.455035925E0,5.784665976E0
1.538653303E1,2.713460922E0,4.697110653E0,-2.761317253E0,6.086919716E0
1.538889652E1,2.849851847E0,4.845465660E0,-2.988635540E0,6.366485326E0
1.539126001E1,2.919243574E0,5.051248550E0,-3.105883837E0,6.609357712E0
1.539362345E1,2.926422119E0,5.309673309E0,-3.113062143E0,6.815257367E0
1.539598694E1,2.904886723E0,5.541777134E0,-3.034099102E0,6.953806011E0
1.539835038E1,2.957528830E0,5.785845280E0,-2.895315409E0,7.113777737E0
1.540071387E1,3.029313564E0,6.020341873E0,-2.687139750E0,7.255479100E0
1.540307730E1,3.031706333E0,6.264409542E0,-2.471785784E0,7.385377117E0
1.540544079E1,3.026920557E0,6.491727829E0,-2.234896421E0,7.503301958E0
1.540780428E1,2.998206854E0,6.759724140E0,-1.993221283E0,7.658723515E0
1.541016772E1,2.895315409E0,7.046862602E0,-1.751546144E0,7.817226986E0
1.541253121E1,2.770888567E0,7.314858913E0,-1.505085468E0,7.965567566E0
1.541489465E1,2.634497643E0,7.561319351E0,-1.232303619E0,8.101401136E0
1.541725814E1,2.486142635E0,7.767102242E0,-9.595218897E-1,8.211544598E0
1.541962157E1,2.356930256E0,7.972885132E0,-7.034898400E-1,8.343675180E0
1.542198506E1,2.292324066E0,8.169096947E0,-4.618147612E-1,8.497185853E0
1.542434855E1,2.096112728E0,8.386843681E0,-1.363908947E-1,8.645891393E0
1.542671199E1,1.964507341E0,8.587840080E0,2.392822653E-1,8.812919059E0
1.542907548E1,1.868794441E0,8.757730484E0,5.982056856E-1,8.974858547E0
1.543143892E1,1.813759565E0,8.891729355E0,9.140582681E-1,9.120749816E0
1.543380241E1,1.744367719E0,9.016156197E0,1.122233868E0,9.251664723E0
1.543616585E1,1.770688772E0,9.049654961E0,1.167697430E0,9.294897037E0
1.543852933E1,1.725225091E0,9.126225471E0,1.093519926E0,9.352014692E0
1.544089277E1,1.536192179E0,9.209974289E0,1.117448211E0,9.403839818E0
1.544325626E1,1.397408366E0,9.293723106E0,1.141376376E0,9.467247718E0
1.544561975E1,1.282552958E0,9.324830055E0,1.095912814E0,9.476202960E0
1.544798319E1,1.177268744E0,9.372686386E0,1.019342422E0,9.501172073E0
1.545034668E1,1.103091240E0,9.425328255E0,9.020941257E-1,9.532439184E0
1.545271012E1,1.060020447E0,9.418149948E0,7.800601721E-1,9.509662752E0
1.545507360E1,1.057627559E0,9.418149948E0,6.317051649E-1,9.498377541E0
1.545743704E1,1.071984529E0,9.427721024E0,4.618147612E-1,9.499702490E0
1.545980053E1,1.088734269E0,9.396614075E0,2.321037948E-1,9.462323739E0
1.546216397E1,1.060020447E0,9.334401131E0,-2.153540403E-2,9.394421301E0
1.546452746E1,1.062413216E0,9.248259544E0,-2.703889608E-1,9.313009000E0
1.546689095E1,1.019342422E0,9.154939651E0,-4.929214716E-1,9.224692438E0
1.546925439E1,9.786644578E-1,9.049654961E0,-7.202396393E-1,9.130869847E0
1.547161788E1,9.116654396E-1,8.946763992E0,-8.877372146E-1,9.036802375E0
1.547398131E1,8.231309652E-1,8.834300995E0,-1.004985452E0,8.929300892E0
1.547634480E1,7.082754970E-1,8.786444664E0,-1.007378340E0,8.872320730E0
1.547870829E1,6.843472719E-1,8.721838951E0,-9.906286001E-1,8.804552851E0
1.548107173E1,6.723831892E-1,8.664410591E0,-1.002592683E0,8.748102773E0
1.548343522E1,6.125625968E-1,8.690732002E0,-9.882357717E-1,8.768162043E0
1.548579866E1,5.934200287E-1,8.748159409E0,-1.048056364E0,8.830677353E0
1.548816215E1,6.221339107E-1,8.815158844E0,-1.136590719E0,8.909877357E0
1.549052558E1,6.101697683E-1,8.748159409E0,-1.215553880E0,8.853257673E0
1.549288907E1,5.742774606E-1,8.669196129E0,-1.253839016E0,8.778204167E0
1.549525251E1,5.192425251E-1,8.638090134E0,-1.232303619E0,8.740983135E0
1.549761600E1,4.785645306E-1,8.695517540E0,-1.153340459E0,8.784716473E0
1.549997949E1,4.163511395E-1,8.798408508E0,-1.067198873E0,8.872668932E0
1.550234293E1,4.235295951E-1,8.872586250E0,-1.028913736E0,8.942081836E0
1.550470642E1,4.450650215E-1,8.939585686E0,-1.026520967E0,9.009329631E0
1.550706986E1,4.857429862E-1,9.004191399E0,-1.028913736E0,9.075795969E0
1.550943335E1,4.977070987E-1,9.071190834E0,-1.100698471E0,9.151270547E0
1.551179678E1,4.929214716E-1,9.099904060E0,-1.213161111E0,9.193638310E0
1.551416027E1,4.618147612E-1,9.193224907E0,-1.220339537E0,9.285358671E0
1.551652376E1,4.546363056E-1,9.293723106E0,-1.160519004E0,9.376928479E0
1.551888720E1,4.785645306E-1,9.363115311E0,-1.093519926E0,9.438894965E0
1.552125069E1,4.881358147E-1,9.401400566E0,-1.036092162E0,9.470907884E0
1.552361413E1,4.905286431E-1,9.432506561E0,-9.738788009E-1,9.495327182E0
1.552597762E1,4.881358147E-1,9.449256897E0,-9.427721500E-1,9.508709261E0
1.552834105E1,4.378865361E-1,9.446864128E0,-8.733802438E-1,9.497251156E0
1.553070454E1,3.613162339E-1,9.592825890E0,-6.245267391E-1,9.619921601E0
1.553306798E1,3.756731451E-1,9.734002113E0,-3.756731451E-1,9.748490025E0
1.553543147E1,3.661018610E-1,9.812965393E0,-2.177468538E-1,9.822206171E0
1.553779496E1,3.278166950E-1,9.870393753E0,-8.853443712E-2,9.876232833E0
1.554015840E1,2.608176768E-1,1.008574772E1,1.531406492E-1,1.009028171E1
1.554252189E1,2.249253243E-1,1.029870892E1,3.397808075E-1,1.030676708E1
1.554488532E1,2.081755698E-1,1.044945621E1,4.331009090E-1,1.046049945E1
1.554724881E1,1.962114573E-1,1.067198944E1,5.240281820E-1,1.068664882E1
1.554961230E1,2.105683982E-1,1.093759251E1,5.910272002E-1,1.095557310E1
1.555197574E1,2.057827413E-1,1.121755219E1,5.862415433E-1,1.123474533E1
1.555433923E1,1.962114573E-1,1.147358418E1,4.809573591E-1,1.148533642E1
1.555670267E1,1.986042857E-1,1.174636650E1,3.565305769E-1,1.175345412E1
1.555906616E1,1.938186288E-1,1.203350544E1,1.890329868E-1,1.203655068E1
1.556142960E1,2.416750938E-1,1.236850071E1,4.785645381E-2,1.237095416E1
1.556379308E1,3.182454109E-1,1.271306705E1,-5.742774159E-2,1.271717941E1
1.556615652E1,3.972085714E-1,1.299781227E1,-2.153540403E-1,1.300566322E1
1.556852001E1,4.953143001E-1,1.322752380E1,-3.589234054E-1,1.324165957E1
1.557088350E1,5.910272002E-1,1.339023590E1,-4.642075896E-1,1.341130938E1
1.557324694E1,6.628118753E-1,1.349073410E1,-5.192425251E-1,1.351698335E1
1.557561043E1,7.106683254E-1,1.354337597E1,-5.383850932E-1,1.357269099E1
1.557797387E1,6.843472719E-1,1.354816151E1,-4.522434771E-1,1.357297077E1
1.558033736E1,6.293123364E-1,1.350987625E1,-2.871387303E-1,1.352757329E1
1.558270079E1,5.216353536E-1,1.342612743E1,-1.914258115E-2,1.343627060E1
1.558506428E1,3.613162339E-1,1.329930782E1,2.751746178E-1,1.330706050E1
1.558742777E1,1.651047617E-1,1.306959724E1,5.527420044E-1,1.308232225E1
1.558979121E1,-3.349951655E-2,1.289492130E1,8.303094506E-1,1.292166906E1
1.559215470E1,-1.555334777E-1,1.276092339E1,1.148554921E0,1.281345132E1
1.559451814E1,-1.770688742E-1,1.269392395E1,1.462014675E0,1.277906669E1
1.559688163E1,-2.225325108E-1,1.259342575E1,1.691725612E0,1.270849434E1
1.559924506E1,-2.464607358E-1,1.249053383E1,1.773081541E0,1.261816137E1
1.560160855E1,-2.656033039E-1,1.243789196E1,1.753939033E0,1.256375755E1
1.560397204E1,-2.177468538E-1,1.242353535E1,1.684547186E0,1.253911255E1
1.560633548E1,-1.316052526E-1,1.249053383E1,1.524227977E0,1.258387962E1
1.560869897E1,-4.546362907E-2,1.254317665E1,1.244267821E0,1.260482248E1
1.561106241E1,5.503492057E-2,1.261496067E1,8.590233326E-1,1.264429447E1
1.561342590E1,1.435693651E-1,1.271545982E1,4.139583111E-1,1.272300641E1
1.561578933E1,2.392822653E-1,1.287817192E1,9.571290575E-3,1.288039827E1
1.561815282E1,3.804588020E-1,1.310548973E1,-3.493520916E-1,1.311566456E1
1.562051631E1,5.096712112E-1,1.331127262E1,-7.034898400E-1,1.333958926E1
1.562287975E1,6.221339107E-1,1.353619766E1,-9.954141974E-1,1.358699920E1
1.562524324E1,6.771687865E-1,1.374198055E1,-1.174875975E0,1.380872625E1
1.562760668E1,6.915257573E-1,1.395015621E1,-1.227517962E0,1.402112216E1
1.562997017E1,5.982056856E-1,1.406740475E1,-1.150947690E0,1.412708062E1
1.563233361E1,4.139583111E-1,1.413440323E1,-9.571290612E-1,1.417281949E1
1.563469710E1,4.378865361E-1,1.437368584E1,-5.288137794E-1,1.439007412E1
1.563706058E1,5.718846321E-1,1.461536026E1,-4.546362907E-2,1.462661528E1
1.563942402E1,7.657032609E-1,1.489771366E1,4.354937077E-1,1.492373373E1
1.564178751E1,8.829515576E-1,1.508196068E1,8.015955687E-1,1.512903489E1
1.564415095E1,9.738788009E-1,1.525663757E1,1.007378340E0,1.532084335E1
1.564651444E1,1.182054400E0,1.548874092E1,1.134197950E0,1.557513252E1
1.564887788E1,1.332802176E0,1.571605873E1,1.067198873E0,1.580853495E1
1.565124137E1,1.586441398E0,1.589312840E1,8.111668825E-1,1.599269578E1
1.565360486E1,1.916650891E0,1.596730518E1,3.996013701E-1,1.608689115E1
1.565596829E1,2.199003935E0,1.588594913E1,-1.052841991E-1,1.603777051E1
1.565833178E1,2.230110645E0,1.561795330E1,-5.718846321E-1,1.578673211E1
1.566069522E1,2.273181438E0,1.534756470E1,-8.063812256E-1,1.553593726E1
1.566305871E1,2.239681959E0,1.514656734E1,-7.369893789E-1,1.532898662E1
1.566542215E1,2.213361025E0,1.490249920E1,-4.283152521E-1,1.507205704E1
1.566778564E1,2.165504456E0,1.460818195E1,5.024927482E-2,1.476790149E1
1.567014913E1,1.974078655E0,1.424686623E1,6.460621357E-1,1.439748520E1
1.567251256E1,1.780260086E0,1.390229988E1,1.347159147E0,1.408041568E1
1.567487605E1,1.665404558E0,1.358883953E1,2.076970100E0,1.384716350E1
1.567723949E1,1.665404558E0,1.336152172E1,2.840280533E0,1.376121465E1
1.567960298E1,1.694118381E0,1.310309696E1,3.395415306E0,1.364148204E1
1.568196642E1,1.686939955E0,1.283749390E1,3.795016766E0,1.349255974E1
1.568432991E1,1.763510346E0,1.255753326E1,4.051048756E0,1.331212254E1
1.568669340E1,1.895115495E0,1.225364494E1,4.161118507E0,1.307892138E1
1.568905683E1,2.050648928E0,1.193779182E1,4.218546391E0,1.282622970E1
1.569142032E1,2.275574446E0,1.166022491E1,4.275974274E0,1.262628370E1
1.569378376E1,2.557927370E0,1.142094231E1,4.374079704E0,1.249453836E1
1.569614725E1,2.868994236E0,1.123669529E1,4.503292084E0,1.244082347E1
1.569851069E1,3.163311481E0,1.104287624E1,4.677968502E0,1.240302562E1
1.570087418E1,3.404986620E0,1.087059307E1,4.874179840E0,1.239037355E1
1.570323762E1,3.579662561E0,1.074855900E1,5.067998409E0,1.241088685E1
1.570560111E1,3.756731510E0,1.066481018E1,5.211567879E0,1.245036737E1
1.570796460E1,3.998406649E0,1.055234814E1,5.288137913E0,1.246209090E1
1.571032803E1,4.244867325E0,1.048295593E1,5.292923450E0,1.248704538E1
1.571269152E1,4.512863636E0,1.046859932E1,5.178068161E0,1.252077872E1
1.571505496E1,4.780859470E0,1.050688457E1,4.993820667E0,1.257734016E1
1.571741845E1,5.005784988E0,1.056431198E1,4.797609329E0,1.263644041E1
1.571978194E1,5.278566837E0,1.066241741E1,4.546362877E0,1.273655481E1
1.572214538E1,5.529813290E0,1.078923702E1,4.256831646E0,1.284940023E1
1.572450887E1,5.814558983E0,1.094477081E1,3.852444410E0,1.297838327E1
1.572687230E1,5.989234924E0,1.112183952E1,3.402593851E0,1.308219761E1
1.572923579E1,6.017949104E0,1.137547874E1,2.955136061E0,1.320416818E1
1.573159923E1,5.991627693E0,1.167458153E1,2.486142635E0,1.335576136E1
1.573396272E1,6.032305717E0,1.204546928E1,1.981257200E0,1.361643943E1
1.573632621E1,6.137589931E0,1.248574829E1,1.490728498E0,1.399236192E1
1.573868965E1,6.309873104E0,1.290209961E1,9.116654396E-1,1.439131011E1
1.574105314E1,6.453442574E0,1.331845093E1,3.326023519E-1,1.480333342E1
1.574341657E1,6.503692150E0,1.368933868E1,-2.823530734E-1,1.515835507E1
1.574578006E1,6.549155712E0,1.400997639E1,-8.662018180E-1,1.548938942E1
1.574814350E1,6.556334019E0,1.431147194E1,-1.457229018E0,1.580908793E1
1.575050699E1,6.570691109E0,1.460100365E1,-1.986042738E0,1.613405265E1
1.575287043E1,6.508477688E0,1.489053535E1,-2.474178553E0,1.643806207E1
1.575523392E1,6.479763508E0,1.512503147E1,-2.902493954E0,1.670863200E1
1.575759741E1,6.396014690E0,1.529252911E1,-3.282952785E0,1.689817237E1
1.575996084E1,6.288337708E0,1.539781380E1,-3.627519131E0,1.702335912E1
1.576232433E1,6.156732559E0,1.542652798E1,-3.852444410E0,1.705064366E1
1.576468777E1,5.886343479E0,1.540738487E1,-4.019941807E0,1.697635062E1
1.576705126E1,5.517848969E0,1.535713577E1,-4.043870449E0,1.681193518E1
1.576941475E1,5.118247509E0,1.528056526E1,-3.952943087E0,1.659270597E1
1.577177819E1,4.761716843E0,1.527577972E1,-3.795016766E0,1.644462057E1
1.577414168E1,4.472185612E0,1.532124329E1,-3.672982693E0,1.637778196E1
1.577650512E1,4.321437836E0,1.534756470E1,-3.608376503E0,1.634756704E1
1.577886861E1,4.206582069E0,1.534038639E1,-3.620340586E0,1.631348072E1
1.578123204E1,4.091726780E0,1.537867069E1,-3.495913982E0,1.629316283E1
1.578359553E1,4.027120590E0,1.543370628E1,-3.297309637E0,1.628770213E1
1.578595897E1,4.094119549E0,1.546002674E1,-3.172882795E0,1.630464434E1
1.578832246E1,4.187439442E0,1.547916985E1,-3.148954630E0,1.634182558E1
1.579068595E1,4.302295208E0,1.546241951E1,-2.804388046E0,1.629296638E1
1.579304939E1,4.378865242E0,1.536909962E1,-2.376072884E0,1.615640449E1
1.579541288E1,4.405186653E0,1.520399475E1,-1.978864312E0,1.595252425E1
1.579777631E1,4.417150497E0,1.500299835E1,-1.555334687E0,1.571687768E1
1.580013980E1,4.426722050E0,1.471585941E1,-1.067198873E0,1.540426239E1
1.580250324E1,4.476971149E0,1.449093437E1,-6.317051649E-1,1.517990451E1
1.580486673E1,4.584648132E0,1.432582951E1,-2.584248483E-1,1.504377522E1
1.580723022E1,4.649254322E0,1.410329628E1,1.387837082E-1,1.485051489E1
1.580959366E1,4.730610371E0,1.388315678E1,5.312066078E-1,1.467661054E1
1.581195715E1,4.776073933E0,1.367498112E1,8.015955687E-1,1.450718947E1
1.581432058E1,4.773681164E0,1.342852020E1,1.048056364E0,1.429026273E1
1.581668407E1,4.776073933E0,1.317009544E1,1.308874011E0,1.407037481E1
1.581904756E1,4.637290478E0,1.286381435E1,1.639083505E0,1.377202881E1
1.582141100E1,4.419543266E0,1.262453270E1,2.014756680E0,1.352665639E1
1.582377449E1,4.151547432E0,1.241396427E1,2.333002090E0,1.329604279E1
1.582613793E1,3.811766386E0,1.221775246E1,2.727817774E0,1.308602414E1
1.582850142E1,3.426522017E0,1.202154064E1,3.261417150E0,1.291879771E1
1.583086486E1,3.122633457E0,1.183250809E1,3.818944931E0,1.281965006E1
1.583322834E1,2.790031195E0,1.162433243E1,4.333401680E0,1.271564975E1
1.583559183E1,2.502892494E0,1.138504982E1,4.682754040E0,1.256232525E1
1.583795527E1,2.294716835E0,1.113141060E1,4.955535889E0,1.239884524E1
1.584031876E1,2.136790514E0,1.084666538E1,5.154139996E0,1.219758922E1
1.584268220E1,1.978864312E0,1.055474091E1,5.211567879E0,1.193645254E1
1.584504569E1,1.837687731E0,1.025324535E1,5.130211830E0,1.161142583E1
1.584740913E1,1.703689694E0,9.937392235E0,5.058426857E0,1.128015981E1
1.584977262E1,1.555334687E0,9.602396965E0,5.034498692E0,1.095313976E1
1.585213611E1,1.335195065E0,9.291330338E0,4.996213913E0,1.063361269E1
1.585449954E1,1.117448211E0,9.013762474E0,4.938786030E0,1.033867554E1
1.585686303E1,9.044869542E-1,8.760123253E0,4.833501816E0,1.004592434E1
1.585922647E1,7.298108935E-1,8.496912956E0,4.721039295E0,9.747736443E0
1.586158996E1,5.670989752E-1,8.264809608E0,4.603790760E0,9.477529661E0
1.586395340E1,4.139583111E-1,8.035098076E0,4.481756687E0,9.209794003E0
1.586631689E1,2.871387303E-1,7.791030407E0,4.357329845E0,8.931345186E0
1.586868038E1,2.105683982E-1,7.530212879E0,4.216153622E0,8.632751382E0
1.587104381E1,1.627119333E-1,7.259823799E0,4.055834293E0,8.317530197E0
1.587340730E1,1.339980662E-1,7.010970116E0,3.893122435E0,8.020477525E0
1.587577074E1,1.268195957E-1,6.778866768E0,3.711267948E0,7.729335524E0
1.587813423E1,1.316052526E-1,6.573083878E0,3.527020693E0,7.460739010E0
1.588049767E1,1.555334777E-1,6.360122681E0,3.347558975E0,7.188984787E0
1.588286116E1,1.938186288E-1,6.163911343E0,3.141776085E0,6.921136154E0
1.588522465E1,2.703889608E-1,6.015556335E0,2.969492912E0,6.714008964E0
1.588758808E1,3.541377485E-1,5.831308842E0,2.782852650E0,6.471000326E0
1.588995157E1,4.498506486E-1,5.632704735E0,2.589034081E0,6.215531008E0
1.589231501E1,5.623133183E-1,5.419743061E0,2.376072884E0,5.944369896E0
1.589467850E1,7.010970116E-1,5.197210789E0,2.136790514E0,5.662897730E0
1.589704194E1,8.566305041E-1,5.010570526E0,1.878365755E0,5.419214955E0
1.589940543E1,1.019342422E0,4.826323509E0,1.593619823E0,5.183828868E0
1.590176892E1,1.158126116E0,4.644468784E0,1.332802176E0,4.968773292E0
1.590413236E1,1.323230863E0,4.474578381E0,1.043270707E0,4.781339286E0
1.590649584E1,1.440479279E0,4.302295208E0,6.843472719E-1,4.588360905E0
1.590885928E1,1.545763373E0,4.161118507E0,2.632105052E-1,4.446748409E0
1.591122277E1,1.658226132E0,3.986442566E0,-1.028913707E-1,4.318799008E0
1.591358621E1,1.770688772E0,3.854837179E0,-3.972085714E-1,4.260620032E0
1.591594970E1,1.885544300E0,3.742374659E0,-6.843472719E-1,4.246054237E0
1.591831319E1,1.947757602E0,3.656233072E0,-9.260223508E-1,4.244916648E0
1.592067663E1,1.945364833E0,3.555734396E0,-1.122233868E0,4.205603438E0
1.592304012E1,1.945364833E0,3.479164124E0,-1.325623751E0,4.200750607E0
1.592540355E1,1.945364833E0,3.397808075E0,-1.507478237E0,4.195477885E0
